Time_Seconds,FullBody:Hip_X,FullBody:Hip_Y,FullBody:Hip_Z,FullBody:Ab_X,FullBody:Ab_Y,FullBody:Ab_Z,FullBody:Chest_X,FullBody:Chest_Y,FullBody:Chest_Z,FullBody:Neck_X,FullBody:Neck_Y,FullBody:Neck_Z,FullBody:Head_X,FullBody:Head_Y,FullBody:Head_Z,FullBody:LShoulder_X,FullBody:LShoulder_Y,FullBody:LShoulder_Z,FullBody:LUArm_X,FullBody:LUArm_Y,FullBody:LUArm_Z,FullBody:LFArm_X,FullBody:LFArm_Y,FullBody:LFArm_Z,FullBody:LHand_X,FullBody:LHand_Y,FullBody:LHand_Z,FullBody:RShoulder_X,FullBody:RShoulder_Y,FullBody:RShoulder_Z,FullBody:RUArm_X,FullBody:RUArm_Y,FullBody:RUArm_Z,FullBody:RFArm_X,FullBody:RFArm_Y,FullBody:RFArm_Z,FullBody:RHand_X,FullBody:RHand_Y,FullBody:RHand_Z,FullBody:LThigh_X,FullBody:LThigh_Y,FullBody:LThigh_Z,FullBody:LShin_X,FullBody:LShin_Y,FullBody:LShin_Z,FullBody:LFoot_X,FullBody:LFoot_Y,FullBody:LFoot_Z,FullBody:RThigh_X,FullBody:RThigh_Y,FullBody:RThigh_Z,FullBody:RShin_X,FullBody:RShin_Y,FullBody:RShin_Z,FullBody:RFoot_X,FullBody:RFoot_Y,FullBody:RFoot_Z
20.416666,0,0,0,-0.000843,0.079054,-0.003523,-0.001465,0.275803,0.01367,0.003057,0.49366,0.012465,-0.014782,0.642321,-0.00636,0.039478,0.426455,0.017846,0.143433,0.404861,0.027876,0.220827,0.140282,0.049144,0.204545,-0.074675,-0.057391,-0.036145,0.428024,0.01766,-0.141973,0.418329,0.026606,-0.226981,0.156468,0.052035,-0.229326,-0.061008,-0.050532,0.094586,0.000841,-0.003743,0.13766,-0.467321,0.074263,0.160199,-0.784502,0.20797,-0.094587,-0.000841,0.003743,-0.160593,-0.47175,0.035433,-0.202652,-0.791111,0.15884
20.433333,0,0,0,-0.00084,0.079044,-0.003456,-0.001439,0.275762,0.013951,0.003235,0.493658,0.013042,-0.014526,0.642395,-0.005594,0.039604,0.42638,0.018366,0.143522,0.404634,0.028453,0.220459,0.139877,0.049147,0.204374,-0.075036,-0.057509,-0.036018,0.428002,0.018113,-0.141864,0.418358,0.026911,-0.226452,0.15631,0.051805,-0.227872,-0.061016,-0.051098,0.094589,0.000843,-0.003694,0.137685,-0.467297,0.07443,0.160226,-0.784464,0.208172,-0.094588,-0.000844,0.003695,-0.160578,-0.471745,0.035537,-0.202684,-0.791063,0.15904
20.45,0,0,0,-0.000834,0.079036,-0.003391,-0.001398,0.275726,0.014221,0.003422,0.493673,0.013583,-0.014251,0.642502,-0.004836,0.039741,0.426312,0.018853,0.14363,0.404439,0.028965,0.220174,0.139531,0.049177,0.204235,-0.075379,-0.057505,-0.03588,0.427983,0.018544,-0.141739,0.418372,0.027206,-0.22602,0.156163,0.051441,-0.22669,-0.06105,-0.051706,0.094591,0.000843,-0.003628,0.137733,-0.467281,0.074571,0.160282,-0.784425,0.208364,-0.09459,-0.000844,0.003627,-0.160567,-0.471735,0.035643,-0.202732,-0.791012,0.15923
20.466666,0,0,0,-0.000827,0.079025,-0.003333,-0.001363,0.275686,0.014456,0.003571,0.493682,0.014046,-0.014036,0.642592,-0.004179,0.03985,0.426245,0.019277,0.143716,0.404284,0.029433,0.219875,0.139235,0.049256,0.204075,-0.075683,-0.057431,-0.03577,0.427956,0.018907,-0.141644,0.41838,0.02743,-0.22568,0.15604,0.051081,-0.225737,-0.061143,-0.052133,0.094593,0.000839,-0.003565,0.137775,-0.467275,0.074669,0.160322,-0.784399,0.208513,-0.094593,-0.00084,0.003566,-0.160569,-0.47172,0.035741,-0.20279,-0.790959,0.159409
20.483333,0,0,0,-0.000815,0.079003,-0.00328,-0.001314,0.275624,0.014666,0.003694,0.49368,0.0145,-0.013869,0.642686,-0.003488,0.039946,0.426164,0.019684,0.143793,0.404134,0.029882,0.219595,0.138958,0.049361,0.203944,-0.075952,-0.057365,-0.035674,0.427901,0.019258,-0.141558,0.418316,0.02763,-0.225401,0.155847,0.050537,-0.225062,-0.061366,-0.052612,0.094595,0.00083,-0.003507,0.137803,-0.467283,0.074722,0.160333,-0.784376,0.208641,-0.094595,-0.00083,0.003507,-0.160605,-0.471694,0.035853,-0.202916,-0.790906,0.159558
20.5,0,0,0,-0.000804,0.078989,-0.003234,-0.001275,0.275581,0.014839,0.003817,0.493666,0.014888,-0.013731,0.642726,-0.002924,0.040038,0.426101,0.020031,0.143867,0.404,0.030264,0.219327,0.138706,0.049466,0.203815,-0.076201,-0.057287,-0.03558,0.427866,0.019555,-0.141477,0.418318,0.027812,-0.225215,0.155761,0.050074,-0.224623,-0.061386,-0.053214,0.094597,0.000821,-0.003452,0.137823,-0.467293,0.074757,0.160334,-0.784358,0.208746,-0.094598,-0.000821,0.003451,-0.160642,-0.471668,0.035962,-0.203045,-0.790869,0.159668
20.516666,0,0,0,-0.000793,0.078994,-0.003199,-0.001227,0.27558,0.014983,0.003934,0.49368,0.015197,-0.013597,0.64278,-0.00245,0.04013,0.426082,0.020311,0.143946,0.403931,0.030567,0.219131,0.138547,0.049599,0.203667,-0.076383,-0.057114,-0.035487,0.427872,0.019792,-0.141395,0.418352,0.027944,-0.225183,0.155767,0.049696,-0.22458,-0.061382,-0.053586,0.094599,0.000812,-0.003408,0.137825,-0.467304,0.074793,0.160318,-0.784347,0.208834,-0.094599,-0.000812,0.003407,-0.160696,-0.471641,0.036077,-0.203205,-0.790838,0.159754
20.533333,0,0,0,-0.00078,0.078988,-0.003165,-0.001173,0.275559,0.015119,0.004043,0.493683,0.015462,-0.013504,0.642818,-0.002076,0.040218,0.426048,0.020564,0.144023,0.403868,0.030866,0.21902,0.138422,0.049779,0.203556,-0.076522,-0.056904,-0.035398,0.427858,0.019991,-0.141313,0.418335,0.028054,-0.22521,0.155744,0.049297,-0.224732,-0.061367,-0.054066,0.094601,0.0008,-0.003361,0.137835,-0.46732,0.074809,0.160305,-0.784333,0.208927,-0.0946,-0.000801,0.003361,-0.160752,-0.471611,0.036191,-0.203364,-0.790813,0.15982
20.55,0,0,0,-0.000767,0.078961,-0.003133,-0.001131,0.275494,0.015227,0.004099,0.49366,0.015672,-0.013442,0.642855,-0.001722,0.040265,0.425978,0.020771,0.144064,0.403793,0.031129,0.218953,0.138312,0.049981,0.203483,-0.076644,-0.056676,-0.035351,0.427793,0.02014,-0.14127,0.418237,0.028103,-0.22533,0.155659,0.048866,-0.22504,-0.061445,-0.054512,0.094603,0.000788,-0.003324,0.137848,-0.467336,0.074815,0.160303,-0.784321,0.209003,-0.094602,-0.000787,0.003323,-0.160822,-0.471577,0.03631,-0.203514,-0.790775,0.159922
20.566666,0,0,0,-0.000756,0.078955,-0.003106,-0.00109,0.275476,0.015323,0.004185,0.49366,0.01584,-0.013348,0.642887,-0.001455,0.040333,0.42595,0.020941,0.144119,0.403743,0.031375,0.218918,0.138238,0.050238,0.203459,-0.076732,-0.056394,-0.035282,0.42778,0.020263,-0.141209,0.41823,0.028133,-0.225483,0.155696,0.048581,-0.225347,-0.061426,-0.05476,0.094604,0.000776,-0.003299,0.137854,-0.46735,0.074827,0.160296,-0.784313,0.209068,-0.094603,-0.000776,0.003298,-0.16087,-0.47155,0.036408,-0.203621,-0.790733,0.160039
