time_ms,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z
22.43333333,0.006929722,0.56697005,-0.444776118,0.187131792,0.449564308,-0.222963482,0.217098191,0.209659457,-0.197203323,0.196652725,-0.033191793,-0.296243191,0.117732599,0.000442184,0.002507605,0.122956112,-0.376743078,0.104747869,0.1847509,-0.641130328,0.351350069,-0.172209963,0.450514078,-0.244150683,-0.220605463,0.195339158,-0.188655347,-0.208610058,-0.048655998,-0.273021787,-0.118164547,0.000282598,-0.001468581,-0.129471824,-0.363483459,0.179872677,-0.143955261,-0.66330266,0.450161129
22.45,0.006872187,0.567572176,-0.444445968,0.187021613,0.449679822,-0.222912818,0.21709767,0.209864631,-0.197204873,0.196667045,-0.033012841,-0.296344668,0.117730208,0.000435532,0.002480346,0.122987159,-0.37662372,0.104622662,0.184991986,-0.641026676,0.351377875,-0.1722752,0.450567275,-0.244022816,-0.220930889,0.195373565,-0.188674808,-0.208626002,-0.048629377,-0.273060262,-0.118162006,0.000289392,-0.00144076,-0.129500583,-0.363384813,0.180094272,-0.144111603,-0.663198113,0.450656384
22.46666667,0.006936511,0.567882061,-0.444170892,0.187087864,0.449724108,-0.22292833,0.217563435,0.21010749,-0.19752261,0.197076902,-0.032644138,-0.297086775,0.11773131,0.000415971,0.002444677,0.123016044,-0.376598597,0.10416422,0.185422152,-0.640809655,0.35144943,-0.172162324,0.450810581,-0.243905902,-0.22095561,0.195818216,-0.188734248,-0.20861268,-0.048135687,-0.273308396,-0.118162937,0.000308498,-0.001404892,-0.129560545,-0.36333406,0.180032596,-0.144113451,-0.663089037,0.450665116
22.48333333,0.006520155,0.568586767,-0.444101274,0.187023848,0.449658483,-0.223208636,0.218512669,0.210123911,-0.198988289,0.197404414,-0.032496415,-0.299796253,0.117721587,0.000397417,0.002246662,0.123009525,-0.376546502,0.104152337,0.185926184,-0.640742302,0.351792932,-0.172247291,0.450917721,-0.243843421,-0.221744642,0.196001843,-0.189174175,-0.208564848,-0.047789797,-0.275082856,-0.118153326,0.000326262,-0.001209882,-0.129563421,-0.363335878,0.181304112,-0.144086927,-0.663077235,0.453073174
22.5,0.006520306,0.56909585,-0.443742275,0.187001884,0.449691564,-0.223238632,0.219431743,0.210402697,-0.199551359,0.19781521,-0.032120559,-0.300659299,0.117701769,0.000391314,0.002088967,0.123021051,-0.376311392,0.104255453,0.186437756,-0.64063251,0.352294385,-0.172265142,0.451024801,-0.243455797,-0.221900538,0.196179196,-0.189185977,-0.208471254,-0.047606733,-0.275301158,-0.118132502,0.000332073,-0.001053332,-0.129472494,-0.363242596,0.181908965,-0.144043922,-0.663064539,0.453212649
22.51666667,0.00648469,0.569369495,-0.443696797,0.186946377,0.449921817,-0.223184288,0.219450831,0.210742921,-0.199478745,0.197980434,-0.031770825,-0.300611466,0.117705941,0.000385206,0.002078608,0.122938529,-0.376301438,0.104277596,0.186401486,-0.640633166,0.352346092,-0.172376752,0.451115072,-0.243418381,-0.221870899,0.196216106,-0.189201012,-0.208585083,-0.047366507,-0.275329202,-0.118136801,0.000338239,-0.001042866,-0.129678547,-0.363235444,0.181904525,-0.144626677,-0.663067222,0.453205526
22.53333333,0.006586786,0.569538295,-0.44326508,0.187080711,0.449910879,-0.223053664,0.220051825,0.210761234,-0.1993891,0.198669493,-0.031607028,-0.300524324,0.11769899,0.00037046,0.00207037,0.123056091,-0.376319885,0.103619598,0.186765015,-0.640631855,0.352362752,-0.17194888,0.451134264,-0.243157104,-0.221873999,0.196255997,-0.189157933,-0.208595529,-0.047133282,-0.275147438,-0.118129373,0.000352386,-0.001034535,-0.129670411,-0.363242179,0.181494698,-0.14456448,-0.663066626,0.453117728
22.55,0.006789445,0.569837868,-0.443012863,0.187137574,0.449918181,-0.222832501,0.220190942,0.21078901,-0.19911623,0.198963687,-0.031531729,-0.300382316,0.117696367,0.000333239,0.002065093,0.123163775,-0.376311511,0.103552118,0.186936527,-0.640631139,0.352238208,-0.171828747,0.45143652,-0.24305132,-0.221868724,0.196743861,-0.189169139,-0.208622739,-0.046394419,-0.275203198,-0.118126288,0.000389103,-0.001028734,-0.129373074,-0.363280147,0.181527361,-0.144121423,-0.663161457,0.453547686
22.56666667,0.00676025,0.570441246,-0.442757279,0.187153533,0.449964851,-0.222842529,0.220593452,0.210994422,-0.199208409,0.199619234,-0.031168735,-0.300455838,0.117685027,0.000312164,0.002002533,0.123181395,-0.376364022,0.103654943,0.187196597,-0.640927851,0.352273285,-0.171536162,0.451637477,-0.242591187,-0.221840769,0.197041154,-0.188856423,-0.208748162,-0.045930669,-0.274986982,-0.118114337,0.000410192,-0.000966484,-0.129326627,-0.363607615,0.181515232,-0.143798545,-0.664202452,0.453167021
22.58333333,0.006791537,0.570958674,-0.441698462,0.187214032,0.450153083,-0.222553566,0.220903412,0.211276516,-0.198993728,0.199951097,-0.030705731,-0.300332218,0.117681608,0.000279247,0.001929201,0.123196594,-0.376267374,0.102939948,0.187541455,-0.640834033,0.351562709,-0.17141889,0.451983243,-0.241349682,-0.221845433,0.197706014,-0.187676713,-0.208865792,-0.045004986,-0.274237007,-0.118110508,0.00044212,-0.000892854,-0.129221559,-0.363603324,0.181686133,-0.143382892,-0.664202571,0.453922272
22.6,0.007344367,0.571109176,-0.44150874,0.187310725,0.450352222,-0.222468808,0.221058041,0.211669043,-0.19897297,0.20010446,-0.030384243,-0.300359339,0.117673382,0.000269738,0.001913047,0.123204038,-0.376123726,0.103247799,0.187660947,-0.640766501,0.351815999,-0.171309695,0.452175885,-0.241251796,-0.221852735,0.19818823,-0.187656879,-0.209086448,-0.044564284,-0.274242133,-0.118101753,0.000451556,-0.000876576,-0.129032433,-0.363567054,0.18198517,-0.14332439,-0.664238036,0.454150856
22.61666667,0.007349893,0.571176171,-0.441711932,0.187339813,0.449906856,-0.222467735,0.221070364,0.21146901,-0.198633626,0.200220779,-0.030510109,-0.299413979,0.117671981,0.00026135,0.001928761,0.123195514,-0.376044095,0.104296684,0.187450677,-0.640471697,0.355647624,-0.171254709,0.451818645,-0.241654128,-0.221754313,0.197814345,-0.188249841,-0.208689213,-0.044743996,-0.274435371,-0.118100435,0.000459891,-0.000892671,-0.12905331,-0.363426775,0.181871995,-0.14340809,-0.663798451,0.453937203
22.63333333,0.007404788,0.571813107,-0.441530079,0.187366903,0.449916065,-0.222135931,0.221033007,0.211566269,-0.197813541,0.200292543,-0.030234909,-0.298701763,0.117669724,0.0002585,0.001992495,0.123246677,-0.375965208,0.105886683,0.187643141,-0.64035964,0.357441157,-0.171242222,0.451761246,-0.241666764,-0.221769273,0.197808176,-0.188347295,-0.208684564,-0.044733532,-0.274438292,-0.118098319,0.000462543,-0.000956643,-0.129047826,-0.363312215,0.181938916,-0.143609464,-0.663683176,0.453986228
22.65,0.007997308,0.572633743,-0.441019326,0.187445775,0.449987948,-0.221867338,0.221025869,0.211827636,-0.197586656,0.200309664,-0.02989294,-0.298427701,0.117670596,0.000251624,0.002017914,0.12329454,-0.375945777,0.105314054,0.187715635,-0.640278816,0.357404292,-0.171072453,0.451738596,-0.241602689,-0.221608326,0.197817728,-0.188457444,-0.208668217,-0.044778734,-0.274447978,-0.118098646,0.000469282,-0.000980987,-0.129046947,-0.3633084,0.18114993,-0.143521309,-0.663659692,0.453338534
22.66666667,0.008099308,0.572358847,-0.441359788,0.187511846,0.449955553,-0.221979916,0.220992208,0.211822823,-0.197627738,0.200208679,-0.029883154,-0.298462689,0.117669545,0.000243565,0.002021319,0.123304442,-0.375972241,0.105261602,0.187707573,-0.640279114,0.357728451,-0.170926705,0.451381296,-0.242081285,-0.221680045,0.197674781,-0.189338923,-0.208667681,-0.044825863,-0.274892271,-0.118097283,0.000476966,-0.00098451,-0.129049852,-0.363366872,0.1804391,-0.143587619,-0.663663268,0.452515036
22.68333333,0.008363022,0.572387576,-0.441476285,0.187503457,0.449928612,-0.221953496,0.220834538,0.211841643,-0.197526053,0.20018968,-0.029814869,-0.298427969,0.117662698,0.000249388,0.002053564,0.123295337,-0.375957996,0.106656469,0.187703446,-0.640305638,0.359881669,-0.170910612,0.451036096,-0.242624387,-0.221682653,0.197319418,-0.190949544,-0.208549932,-0.045250773,-0.276147038,-0.118090175,0.000470911,-0.001017997,-0.128956124,-0.363394976,0.180449873,-0.143573895,-0.663734198,0.452466726
22.7,0.008435166,0.571618795,-0.442309946,0.187464446,0.449592441,-0.222083986,0.220868558,0.211818829,-0.19758451,0.200198025,-0.029807787,-0.298652887,0.117643774,0.000271881,0.002055456,0.123379678,-0.375621319,0.110721692,0.187782422,-0.63973254,0.365938783,-0.170949832,0.44983393,-0.24388206,-0.221639216,0.196397722,-0.193237111,-0.207866848,-0.046135847,-0.278203756,-0.118071094,0.000446721,-0.001020716,-0.128554478,-0.363193661,0.182108849,-0.143643245,-0.663485527,0.454370469
22.71666667,0.00844772,0.571437776,-0.442442864,0.187450245,0.449204326,-0.222295776,0.220866576,0.211610675,-0.197833791,0.200157017,-0.029835293,-0.29881081,0.117629737,0.00027736,0.00199377,0.123716004,-0.375490695,0.11069908,0.188110471,-0.639724851,0.365915805,-0.17094101,0.449504286,-0.244003668,-0.221625611,0.19607155,-0.193389878,-0.207693189,-0.046657797,-0.278230399,-0.118056588,0.000440554,-0.000961147,-0.128353074,-0.363099188,0.18235229,-0.143672273,-0.663414836,0.454377919
22.73333333,0.008554682,0.571448386,-0.442420959,0.187443346,0.448998481,-0.222207889,0.220677406,0.211452559,-0.19750151,0.20011045,-0.030061146,-0.298125297,0.117616832,0.000286973,0.002001108,0.123859838,-0.37520203,0.112342201,0.188278794,-0.639609754,0.366467744,-0.170937732,0.449376017,-0.244000867,-0.221527562,0.196045041,-0.193314627,-0.207678974,-0.046791125,-0.277871042,-0.118043505,0.000430257,-0.000968903,-0.128041759,-0.362981349,0.183802128,-0.143672526,-0.663368046,0.456033945
22.75,0.008580701,0.570888579,-0.443002611,0.187444121,0.448494941,-0.222237945,0.220457241,0.210902661,-0.197348684,0.199994117,-0.030416509,-0.29768151,0.117615879,0.000286316,0.002089459,0.123939633,-0.375314891,0.112235881,0.188207597,-0.639733255,0.366320431,-0.17091988,0.448881716,-0.244552776,-0.221465945,0.195542961,-0.193484113,-0.20762457,-0.047345046,-0.277826786,-0.118042074,0.00043099,-0.00105624,-0.128031209,-0.362977773,0.182996944,-0.143874079,-0.66332233,0.455318123
22.76666667,0.008835169,0.570960641,-0.442965806,0.187419772,0.448469013,-0.222132578,0.22042419,0.210916892,-0.197281837,0.199877009,-0.030419566,-0.297675908,0.117612407,0.000289436,0.002215591,0.123972349,-0.375229239,0.111782759,0.188211948,-0.63947624,0.366229683,-0.170934737,0.448751509,-0.244730815,-0.221489459,0.195480898,-0.194055572,-0.207678646,-0.047442243,-0.278209001,-0.11803823,0.000427322,-0.001179853,-0.127979413,-0.362894684,0.182696864,-0.143895864,-0.663099647,0.455298454
22.78333333,0.009000887,0.571078122,-0.442777365,0.187367231,0.448693335,-0.221740261,0.220288843,0.211121276,-0.196840584,0.199864998,-0.030091889,-0.297592551,0.117616758,0.000284103,0.00225155,0.123984672,-0.374955207,0.109438106,0.188145369,-0.638944924,0.36518994,-0.171024397,0.449029773,-0.244720861,-0.221528172,0.195667133,-0.194082782,-0.207842678,-0.047342539,-0.278366238,-0.118041925,0.000432714,-0.001213711,-0.127967149,-0.362800717,0.182594538,-0.14389649,-0.66277808,0.455900609
22.8,0.009018494,0.57105118,-0.442765921,0.187359527,0.44875285,-0.221626103,0.220243171,0.21128042,-0.196650028,0.199764594,-0.029824901,-0.297428608,0.117613114,0.000282486,0.002276309,0.123990133,-0.374680012,0.109461546,0.188137159,-0.638608336,0.365085661,-0.171022981,0.449046612,-0.244725004,-0.221374601,0.195686683,-0.194140539,-0.207766861,-0.04734404,-0.278547317,-0.118038245,0.000434331,-0.001238451,-0.127978712,-0.362707496,0.182815641,-0.143952623,-0.662665129,0.456529021
22.81666667,0.008974995,0.571072817,-0.442762882,0.187367693,0.448716104,-0.221668333,0.220059335,0.211194828,-0.19667244,0.199501932,-0.02982448,-0.297420532,0.117607661,0.000273745,0.002253783,0.124030806,-0.374649256,0.109207019,0.188176811,-0.63859725,0.364999533,-0.170993716,0.449026793,-0.244731337,-0.22137168,0.195653871,-0.194190368,-0.207724392,-0.04729386,-0.278627545,-0.118032761,0.000442926,-0.001217507,-0.127971113,-0.362695098,0.182790935,-0.143919855,-0.662588179,0.456505924
22.83333333,0.009526571,0.571543217,-0.442371666,0.187453851,0.448877722,-0.22156392,0.220154896,0.211326241,-0.196567193,0.199741259,-0.02978331,-0.297333777,0.117587976,0.000264504,0.002220162,0.124074787,-0.374582559,0.108851641,0.188723266,-0.638588548,0.364272118,-0.17079705,0.449283242,-0.244522288,-0.221252635,0.195921883,-0.1940853,-0.20762673,-0.04682849,-0.278576642,-0.118012674,0.000451151,-0.00118579,-0.127768174,-0.362695515,0.183282256,-0.143406346,-0.662596166,0.457701027
22.85,0.009539389,0.570776045,-0.443072408,0.187498376,0.448693395,-0.22172527,0.220162854,0.21100615,-0.196565345,0.199711412,-0.029879414,-0.297300309,0.117589228,0.000255323,0.002228128,0.124080397,-0.374634624,0.10788852,0.18856883,-0.638694167,0.363038599,-0.17077361,0.44909972,-0.244903892,-0.221237525,0.195531815,-0.194221064,-0.207497954,-0.046975635,-0.278624028,-0.118013725,0.000460547,-0.001193248,-0.12776494,-0.362691969,0.182556584,-0.143544406,-0.662581503,0.456804484
22.86666667,0.009615527,0.570021331,-0.443741888,0.18762818,0.448627204,-0.222234115,0.220157385,0.210910916,-0.197064385,0.199594751,-0.029939516,-0.297564358,0.11758665,0.000235921,0.002200395,0.124091201,-0.374699056,0.107371263,0.188518003,-0.638745964,0.362333953,-0.17062068,0.449067146,-0.245217413,-0.221230134,0.195523366,-0.194526613,-0.207495287,-0.046983231,-0.278903902,-0.118010931,0.000480023,-0.001165257,-0.127707615,-0.362688512,0.182533205,-0.143541813,-0.662568808,0.456771135
22.88333333,0.009465079,0.569926262,-0.443544954,0.18771857,0.448968887,-0.222230241,0.220152646,0.210999325,-0.197043955,0.199519053,-0.029804865,-0.297553331,0.117577881,0.000198187,0.002114358,0.124199659,-0.374704242,0.107274875,0.188756526,-0.638975978,0.360394955,-0.170575812,0.449580997,-0.244319513,-0.2215949,0.196125656,-0.192181006,-0.208396047,-0.046409905,-0.277081013,-0.118002057,0.00051752,-0.001078077,-0.127647102,-0.362648666,0.183198497,-0.143579036,-0.662570655,0.457110316
22.9,0.009887675,0.569988966,-0.442666471,0.18800275,0.449520618,-0.221310556,0.220233858,0.211306348,-0.196231574,0.199754938,-0.029575707,-0.29725939,0.117573991,0.00017662,0.002087547,0.124390341,-0.374648541,0.107255414,0.190026507,-0.638969541,0.357628524,-0.170332,0.451018512,-0.24266918,-0.22122018,0.197418496,-0.189367145,-0.208598077,-0.045780256,-0.275254935,-0.117997736,0.000539894,-0.001049856,-0.126969218,-0.362653285,0.18481791,-0.142982915,-0.663022935,0.459617853
22.91666667,0.00987164,0.570319355,-0.442488313,0.188054472,0.449606478,-0.22127302,0.220365047,0.211442128,-0.196130082,0.200065449,-0.02946247,-0.297126532,0.117567003,0.000170722,0.002064987,0.124397539,-0.374657482,0.10823071,0.190145463,-0.639258623,0.357650608,-0.170324549,0.451138347,-0.2424611,-0.221257165,0.197649732,-0.188964456,-0.208808839,-0.045514185,-0.274767876,-0.117991097,0.000545723,-0.001027977,-0.12694253,-0.362668991,0.185340881,-0.142991066,-0.663321257,0.459590971
