Time_Seconds,FullBody:Hip_X,FullBody:Hip_Y,FullBody:Hip_Z,FullBody:Ab_X,FullBody:Ab_Y,FullBody:Ab_Z,FullBody:Chest_X,FullBody:Chest_Y,FullBody:Chest_Z,FullBody:Neck_X,FullBody:Neck_Y,FullBody:Neck_Z,FullBody:Head_X,FullBody:Head_Y,FullBody:Head_Z,FullBody:LShoulder_X,FullBody:LShoulder_Y,FullBody:LShoulder_Z,FullBody:LUArm_X,FullBody:LUArm_Y,FullBody:LUArm_Z,FullBody:LFArm_X,FullBody:LFArm_Y,FullBody:LFArm_Z,FullBody:LHand_X,FullBody:LHand_Y,FullBody:LHand_Z,FullBody:RShoulder_X,FullBody:RShoulder_Y,FullBody:RShoulder_Z,FullBody:RUArm_X,FullBody:RUArm_Y,FullBody:RUArm_Z,FullBody:RFArm_X,FullBody:RFArm_Y,FullBody:RFArm_Z,FullBody:RHand_X,FullBody:RHand_Y,FullBody:RHand_Z,FullBody:LThigh_X,FullBody:LThigh_Y,FullBody:LThigh_Z,FullBody:LShin_X,FullBody:LShin_Y,FullBody:LShin_Z,FullBody:LFoot_X,FullBody:LFoot_Y,FullBody:LFoot_Z,FullBody:RThigh_X,FullBody:RThigh_Y,FullBody:RThigh_Z,FullBody:RShin_X,FullBody:RShin_Y,FullBody:RShin_Z,FullBody:RFoot_X,FullBody:RFoot_Y,FullBody:RFoot_Z
0.333333,-0.279352,0.972262,-0.586619,-0.27896,1.050607,-0.586028,-0.277006,1.24693,-0.573806,-0.274793,1.466049,-0.554143,-0.294444,1.617422,-0.564496,-0.23779,1.396864,-0.554522,-0.131642,1.396968,-0.544218,0.135303,1.343174,-0.592077,0.341027,1.314314,-0.713181,-0.313406,1.39778,-0.556221,-0.419998,1.399465,-0.55323,-0.681568,1.354547,-0.630737,-0.885875,1.340809,-0.756798,-0.184752,0.971815,-0.590085,-0.11759,0.507134,-0.508375,-0.071881,0.185455,-0.392515,-0.373951,0.972708,-0.583154,-0.450683,0.50372,-0.547404,-0.507218,0.190519,-0.414366
0.35,-0.279461,0.973029,-0.587298,-0.279083,1.052142,-0.586277,-0.277138,1.249241,-0.574129,-0.275226,1.467312,-0.553802,-0.294425,1.617766,-0.564,-0.238121,1.399161,-0.554339,-0.131957,1.399826,-0.544221,0.13636,1.353495,-0.592208,0.3439,1.332904,-0.711892,-0.313738,1.39998,-0.556013,-0.42032,1.402198,-0.553035,-0.683285,1.364624,-0.629722,-0.886493,1.360131,-0.758204,-0.184858,0.972621,-0.590675,-0.117764,0.508033,-0.508381,-0.072088,0.18625,-0.392798,-0.374064,0.973438,-0.583921,-0.450799,0.504502,-0.5475,-0.507411,0.191254,-0.414608
0.366666,-0.279793,0.973752,-0.587911,-0.279355,1.053639,-0.58654,-0.277247,1.251519,-0.574383,-0.275226,1.468586,-0.553359,-0.294405,1.618104,-0.5636,-0.238156,1.401341,-0.554008,-0.131994,1.402673,-0.54393,0.137327,1.362784,-0.59208,0.345856,1.349426,-0.711068,-0.31377,1.402215,-0.555767,-0.420345,1.405072,-0.553064,-0.683982,1.374157,-0.630413,-0.886853,1.377525,-0.759459,-0.185184,0.973289,-0.591122,-0.118031,0.5088,-0.508317,-0.072364,0.186927,-0.392982,-0.374401,0.974215,-0.584699,-0.450997,0.50531,-0.547579,-0.5077,0.191994,-0.414886
0.383333,-0.280173,0.974493,-0.588379,-0.279692,1.055116,-0.586671,-0.27757,1.253752,-0.574716,-0.275551,1.469814,-0.553112,-0.294651,1.618391,-0.563426,-0.238485,1.403502,-0.553809,-0.132331,1.405502,-0.543761,0.137858,1.372111,-0.591997,0.347195,1.365971,-0.710158,-0.314096,1.404398,-0.555699,-0.420656,1.407974,-0.553324,-0.684924,1.384125,-0.631026,-0.887638,1.395585,-0.759856,-0.185557,0.973992,-0.591354,-0.118329,0.509575,-0.508208,-0.072702,0.187588,-0.393176,-0.374789,0.974994,-0.585404,-0.451228,0.506118,-0.547606,-0.508074,0.192715,-0.415179
0.4,-0.280419,0.975176,-0.588526,-0.279916,1.056503,-0.586502,-0.277799,1.255867,-0.574825,-0.275826,1.470982,-0.552832,-0.2948,1.618663,-0.563257,-0.238751,1.40557,-0.553518,-0.132606,1.408197,-0.543513,0.138267,1.380944,-0.591767,0.34812,1.381653,-0.709165,-0.314358,1.40647,-0.555541,-0.420901,1.41072,-0.553512,-0.685514,1.392993,-0.631674,-0.887437,1.411505,-0.760924,-0.185794,0.974658,-0.591208,-0.118601,0.510236,-0.508059,-0.073115,0.188094,-0.393407,-0.375043,0.975694,-0.585845,-0.451432,0.506846,-0.547613,-0.508515,0.193384,-0.415426
0.416666,-0.280664,0.975823,-0.588643,-0.280165,1.057781,-0.586327,-0.278178,1.257806,-0.575006,-0.276368,1.472037,-0.552729,-0.295107,1.618887,-0.563252,-0.239249,1.407493,-0.55337,-0.133121,1.410725,-0.543366,0.138292,1.388981,-0.591385,0.348459,1.395766,-0.708025,-0.314853,1.408357,-0.555533,-0.421376,1.413233,-0.553906,-0.686342,1.401799,-0.632046,-0.888239,1.427041,-0.760192,-0.186033,0.975316,-0.591079,-0.118841,0.510885,-0.507985,-0.073462,0.188604,-0.39368,-0.375295,0.97633,-0.586206,-0.451618,0.507495,-0.547682,-0.508898,0.193992,-0.415678
0.433333,-0.280741,0.976586,-0.588812,-0.280274,1.059207,-0.586144,-0.278416,1.259915,-0.574969,-0.276739,1.473225,-0.552353,-0.295274,1.619207,-0.56301,-0.239581,1.409578,-0.552995,-0.133464,1.41337,-0.543076,0.13833,1.397052,-0.591095,0.348631,1.409825,-0.706992,-0.315183,1.410409,-0.555227,-0.42168,1.415919,-0.553895,-0.686795,1.410349,-0.632168,-0.887958,1.442419,-0.759944,-0.186106,0.976126,-0.591112,-0.119004,0.511687,-0.507986,-0.073731,0.18928,-0.393997,-0.375376,0.977047,-0.586513,-0.451725,0.508234,-0.547766,-0.509157,0.194688,-0.41593
0.45,-0.280821,0.977364,-0.588977,-0.280356,1.060631,-0.585925,-0.278584,1.262005,-0.57482,-0.277041,1.474372,-0.551896,-0.295368,1.61946,-0.562742,-0.239845,1.411644,-0.552521,-0.133751,1.416051,-0.542607,0.138319,1.404766,-0.590507,0.34851,1.4232,-0.705837,-0.315445,1.412443,-0.554833,-0.421913,1.418535,-0.553781,-0.68707,1.418275,-0.632109,-0.887456,1.456456,-0.759423,-0.186185,0.976919,-0.591234,-0.119163,0.512483,-0.508027,-0.073936,0.189956,-0.394357,-0.375457,0.97781,-0.586721,-0.451829,0.509012,-0.547841,-0.509343,0.195388,-0.416229
0.466666,-0.280789,0.978062,-0.589056,-0.280342,1.061811,-0.585684,-0.278755,1.263692,-0.574789,-0.277476,1.475317,-0.551782,-0.295618,1.619691,-0.562701,-0.240209,1.413354,-0.552312,-0.134146,1.418314,-0.542341,0.138142,1.411518,-0.58985,0.34815,1.434993,-0.704597,-0.315807,1.414076,-0.554752,-0.422246,1.420697,-0.554134,-0.687249,1.424832,-0.632876,-0.886386,1.467465,-0.760737,-0.186153,0.977648,-0.591311,-0.119268,0.513201,-0.508053,-0.074103,0.19055,-0.394713,-0.375425,0.978476,-0.586801,-0.451876,0.509694,-0.547881,-0.509461,0.195986,-0.4165
0.483333,-0.280932,0.97874,-0.589226,-0.280478,1.063062,-0.585539,-0.27893,1.265535,-0.57471,-0.277708,1.476367,-0.55133,-0.295669,1.61999,-0.562553,-0.240426,1.415155,-0.551881,-0.134383,1.420542,-0.541906,0.138018,1.418076,-0.589186,0.347654,1.446855,-0.703406,-0.316022,1.41587,-0.55438,-0.422423,1.423086,-0.553965,-0.687355,1.431949,-0.632556,-0.885375,1.480409,-0.760075,-0.186298,0.978333,-0.591569,-0.119447,0.513907,-0.508168,-0.074229,0.191172,-0.395086,-0.375566,0.979147,-0.586883,-0.451991,0.510358,-0.547995,-0.509495,0.196578,-0.416749
