Time_Seconds,FullBody:Hip_X,FullBody:Hip_Y,FullBody:Hip_Z,FullBody:Ab_X,FullBody:Ab_Y,FullBody:Ab_Z,FullBody:Chest_X,FullBody:Chest_Y,FullBody:Chest_Z,FullBody:Neck_X,FullBody:Neck_Y,FullBody:Neck_Z,FullBody:Head_X,FullBody:Head_Y,FullBody:Head_Z,FullBody:LShoulder_X,FullBody:LShoulder_Y,FullBody:LShoulder_Z,FullBody:LUArm_X,FullBody:LUArm_Y,FullBody:LUArm_Z,FullBody:LFArm_X,FullBody:LFArm_Y,FullBody:LFArm_Z,FullBody:LHand_X,FullBody:LHand_Y,FullBody:LHand_Z,FullBody:RShoulder_X,FullBody:RShoulder_Y,FullBody:RShoulder_Z,FullBody:RUArm_X,FullBody:RUArm_Y,FullBody:RUArm_Z,FullBody:RFArm_X,FullBody:RFArm_Y,FullBody:RFArm_Z,FullBody:RHand_X,FullBody:RHand_Y,FullBody:RHand_Z,FullBody:LThigh_X,FullBody:LThigh_Y,FullBody:LThigh_Z,FullBody:LShin_X,FullBody:LShin_Y,FullBody:LShin_Z,FullBody:LFoot_X,FullBody:LFoot_Y,FullBody:LFoot_Z,FullBody:RThigh_X,FullBody:RThigh_Y,FullBody:RThigh_Z,FullBody:RShin_X,FullBody:RShin_Y,FullBody:RShin_Z,FullBody:RFoot_X,FullBody:RFoot_Y,FullBody:RFoot_Z
11.85,0,0,0,0.00044,0.081865,0.005604,0.00043,0.28211,0.014009,-0.001971,0.488636,0.041997,-0.016449,0.625845,0.010554,0.03613,0.431629,0.041568,0.140134,0.451127,0.028279,0.270882,0.504957,-0.209314,0.197894,0.629006,-0.401942,-0.039363,0.43139,0.036855,-0.140233,0.454705,0.01126,-0.24268,0.504001,-0.240768,-0.179333,0.618319,-0.442608,0.094662,-0.000498,-0.000163,0.15649,-0.466759,0.07661,0.19641,-0.789102,0.192762,-0.094663,0.000498,0.000163,-0.204039,-0.462765,0.023423,-0.287854,-0.789439,0.095874
11.866666,0,0,0,0.000469,0.081942,0.006058,0.000373,0.282269,0.015067,-0.001921,0.488371,0.043524,-0.016269,0.625008,0.011136,0.036128,0.431686,0.043105,0.140212,0.451023,0.030217,0.272812,0.510165,-0.205077,0.197996,0.637367,-0.394928,-0.039352,0.431526,0.038181,-0.139986,0.455572,0.012333,-0.243233,0.510902,-0.238111,-0.180014,0.631189,-0.436493,0.094662,-0.000535,-1.00E-04,0.156397,-0.466651,0.077622,0.196296,-0.789104,0.193475,-0.094662,0.000535,0.000101,-0.203032,-0.462919,0.024252,-0.286165,-0.789348,0.098565
11.883333,0,0,0,0.000556,0.082672,0.006595,0.000788,0.283704,0.016991,-0.002423,0.488983,0.046385,-0.016403,0.624581,0.012401,0.035784,0.433076,0.046198,0.139642,0.455413,0.036809,0.276081,0.518905,-0.195133,0.198203,0.640838,-0.387197,-0.039634,0.432723,0.040423,-0.140026,0.456965,0.013826,-0.243704,0.517565,-0.235217,-0.180954,0.643385,-0.43029,0.094662,-0.000647,0.000124,0.156161,-0.466699,0.078413,0.195851,-0.789258,0.194044,-0.094662,0.000647,-0.000125,-0.20213,-0.462981,0.024699,-0.28472,-0.789087,0.101008
11.9,0,0,0,0.000703,0.083096,0.007014,0.0014,0.284524,0.018543,-0.002341,0.489199,0.04882,-0.016081,0.624026,0.013582,0.03593,0.433798,0.048786,0.139432,0.458774,0.042704,0.280053,0.524365,-0.186136,0.198694,0.639463,-0.380954,-0.039431,0.433378,0.042313,-0.139592,0.457943,0.015147,-0.244005,0.523274,-0.232388,-0.181329,0.653843,-0.424337,0.09466,-0.000823,0.000274,0.156119,-0.466755,0.07931,0.195749,-0.789329,0.194918,-0.09466,0.000824,-0.000273,-0.201089,-0.462992,0.025475,-0.283015,-0.788816,0.103684
11.916666,0,0,0,0.000745,0.083214,0.007309,0.00158,0.284738,0.019601,-0.002319,0.489193,0.050569,-0.015842,0.623662,0.014342,0.035962,0.433912,0.050503,0.139243,0.460088,0.045866,0.281769,0.527535,-0.181248,0.196723,0.637897,-0.377229,-0.039374,0.433499,0.043741,-0.139372,0.458558,0.016426,-0.244491,0.527847,-0.22973,-0.181813,0.662367,-0.418931,0.094659,-0.000883,0.000408,0.156094,-0.466696,0.080161,0.195677,-0.789274,0.195772,-0.094659,0.000883,-0.000407,-0.200174,-0.463095,0.026186,-0.281553,-0.788605,0.106252
11.933333,0,0,0,0.000649,0.083203,0.007423,0.001318,0.284697,0.020198,-0.002465,0.489054,0.0518,-0.015809,0.623396,0.01505,0.035785,0.433755,0.051561,0.139099,0.459838,0.04714,0.282835,0.529364,-0.178581,0.192742,0.637606,-0.373487,-0.039552,0.433405,0.044801,-0.139442,0.459137,0.017721,-0.245338,0.532175,-0.227015,-0.182425,0.670226,-0.413576,0.094657,-0.000808,0.000788,0.155945,-0.46652,0.081239,0.195278,-0.789073,0.197008,-0.094657,0.000809,-0.000789,-0.199416,-0.463271,0.026992,-0.280457,-0.788331,0.109201
11.95,0,0,0,0.000655,0.083049,0.007558,0.001214,0.284385,0.020599,-0.002423,0.488045,0.05275,-0.015863,0.621975,0.016821,0.035813,0.433344,0.052283,0.139332,0.458386,0.046788,0.283932,0.529872,-0.177766,0.18922,0.639312,-0.369791,-0.03955,0.433019,0.045822,-0.139345,0.459289,0.018908,-0.245614,0.535641,-0.224651,-0.182573,0.676763,-0.408856,0.094657,-0.000821,0.00082,0.156091,-0.466414,0.081849,0.19552,-0.78892,0.197713,-0.094657,0.000821,-0.00082,-0.198358,-0.46346,0.027555,-0.278799,-0.788143,0.111818
11.966666,0,0,0,0.000664,0.082653,0.007572,0.00125,0.283603,0.020479,-0.00193,0.487595,0.052686,-0.015881,0.62206,0.017698,0.036223,0.43251,0.052001,0.139911,0.456448,0.044984,0.284876,0.52997,-0.178675,0.186579,0.642869,-0.366857,-0.039168,0.432302,0.045875,-0.138884,0.459273,0.019363,-0.246109,0.538358,-0.222902,-0.182632,0.681871,-0.4051,0.094656,-0.000843,0.000911,0.156232,-0.466333,0.082419,0.195723,-0.788792,0.198396,-0.094655,0.000844,-0.000912,-0.197384,-0.463616,0.028068,-0.277324,-0.787888,0.114365
11.983333,0,0,0,0.00072,0.082639,0.007667,0.001401,0.283575,0.020715,-0.001682,0.487473,0.053054,-0.015602,0.621829,0.017923,0.03645,0.432448,0.05231,0.140143,0.456248,0.044891,0.285879,0.532166,-0.177463,0.185586,0.646243,-0.363874,-0.038946,0.43227,0.046247,-0.138622,0.459537,0.019887,-0.246419,0.540533,-0.22149,-0.182704,0.686022,-0.402031,0.094654,-0.000917,0.000993,0.156361,-0.46634,0.082784,0.19589,-0.788755,0.19887,-0.094654,0.000916,-0.000993,-0.196283,-0.463759,0.028407,-0.27568,-0.787577,0.116882
12,0,0,0,0.000739,0.082654,0.007748,0.001493,0.283602,0.020939,-0.001453,0.487442,0.053444,-0.015355,0.621734,0.018198,0.036647,0.432429,0.052635,0.14032,0.456255,0.045034,0.286381,0.534127,-0.17643,0.185337,0.649185,-0.36183,-0.038754,0.432298,0.046622,-0.138395,0.459801,0.020379,-0.246705,0.542281,-0.220267,-0.182742,0.689164,-0.399586,0.094653,-0.000947,0.001078,0.156444,-0.466319,0.083097,0.19598,-0.788699,0.199277,-0.094653,0.000948,-0.001079,-0.195165,-0.463943,0.028757,-0.274029,-0.787258,0.119517
12.016666,0,0,0,0.00075,0.082669,0.007805,0.00156,0.283632,0.021108,-0.00126,0.487441,0.053736,-0.01515,0.621692,0.01838,0.036812,0.432422,0.052867,0.140482,0.456225,0.04515,0.286748,0.535432,-0.175704,0.185716,0.651579,-0.36043,-0.038593,0.432333,0.04691,-0.138231,0.45997,0.020792,-0.247007,0.543359,-0.219328,-0.182902,0.691243,-0.397773,0.094652,-0.000966,0.00113,0.156508,-0.466302,0.083306,0.196057,-0.788649,0.199573,-0.094652,0.000966,-0.001131,-0.194037,-0.464148,0.028996,-0.272357,-0.786977,0.121933
12.033333,0,0,0,0.000765,0.082678,0.007836,0.00164,0.283648,0.021202,-0.001067,0.487462,0.053889,-0.014959,0.621711,0.018471,0.036979,0.432413,0.052984,0.140646,0.456216,0.045234,0.287019,0.536304,-0.175231,0.186287,0.65338,-0.359534,-0.03843,0.432361,0.047065,-0.138061,0.460094,0.021026,-0.247166,0.544127,-0.21872,-0.182831,0.692747,-0.396469,0.094652,-0.000985,0.001151,0.156576,-0.466295,0.08342,0.196157,-0.788619,0.199739,-0.094652,0.000985,-0.001151,-0.192758,-0.464388,0.029157,-0.270447,-0.786692,0.124417
12.05,0,0,0,0.000773,0.082698,0.007845,0.001688,0.283687,0.021235,-0.000932,0.487505,0.05393,-0.014797,0.621751,0.01848,0.037094,0.432438,0.053006,0.140764,0.456224,0.045244,0.287169,0.536765,-0.175035,0.186894,0.654424,-0.359216,-0.038317,0.432413,0.047122,-0.137958,0.46019,0.021164,-0.24734,0.544495,-0.218361,-0.182877,0.693663,-0.395604,0.094652,-0.000995,0.001163,0.15665,-0.466297,0.083423,0.196264,-0.788603,0.199782,-0.094651,0.000996,-0.001164,-0.191408,-0.464658,0.029184,-0.268433,-0.786427,0.126763
12.066666,0,0,0,0.000777,0.082711,0.007841,0.00173,0.283714,0.021212,-0.000814,0.487546,0.053855,-0.014661,0.621804,0.01842,0.037194,0.432462,0.052933,0.14087,0.456225,0.045173,0.28725,0.536882,-0.175079,0.187461,0.654944,-0.359267,-0.038219,0.43246,0.04707,-0.137868,0.460246,0.021155,-0.247406,0.544543,-0.218301,-0.182864,0.693957,-0.395307,0.094652,-0.001001,0.001181,0.156702,-0.466306,0.083384,0.196331,-0.788599,0.199773,-0.094651,0.001001,-0.001181,-0.190118,-0.464918,0.029183,-0.266501,-0.786198,0.128854
12.083333,0,0,0,0.000775,0.082732,0.007821,0.001765,0.283758,0.02112,-0.000684,0.487651,0.053641,-0.014481,0.621943,0.018167,0.0373,0.432511,0.052736,0.140987,0.45623,0.044978,0.287283,0.536713,-0.175393,0.188106,0.655114,-0.359694,-0.038114,0.432537,0.046895,-0.13778,0.460294,0.021014,-0.247408,0.544325,-0.218494,-0.182827,0.693767,-0.395463,0.094651,-0.000999,0.001194,0.156754,-0.466316,0.083288,0.196401,-0.788601,0.199695,-0.094651,0.001,-0.001193,-0.188754,-0.465196,0.029173,-0.264461,-0.785982,0.130933
12.1,0,0,0,0.000766,0.082744,0.007786,0.001773,0.283786,0.02098,-0.000591,0.487755,0.053354,-0.01439,0.622112,0.017922,0.037374,0.43255,0.052469,0.141077,0.45618,0.04466,0.287183,0.536277,-0.175979,0.188695,0.654925,-0.360489,-0.038042,0.432598,0.046657,-0.137731,0.460294,0.020799,-0.247353,0.543846,-0.21888,-0.18278,0.6931,-0.39601,0.094651,-0.00099,0.001201,0.156804,-0.466325,0.083152,0.196473,-0.78861,0.199552,-0.094651,0.00099,-0.001201,-0.187442,-0.46547,0.029148,-0.262503,-0.785803,0.132794
12.116666,0,0,0,0.000748,0.082764,0.007742,0.001754,0.28383,0.020814,-0.000521,0.487855,0.053013,-0.014326,0.622256,0.017645,0.037424,0.432609,0.052155,0.141148,0.456113,0.044262,0.286988,0.535565,-0.176786,0.18919,0.654411,-0.361537,-0.037996,0.43268,0.04638,-0.137716,0.46029,0.020551,-0.247233,0.54313,-0.219423,-0.182783,0.692045,-0.396882,0.094652,-0.000967,0.0012,0.156844,-0.466326,0.082989,0.196533,-0.788615,0.199369,-0.094651,0.000967,-0.001199,-0.186278,-0.465724,0.02913,-0.260765,-0.785674,0.134362
12.133333,0,0,0,0.000733,0.082748,0.007684,0.001765,0.2838,0.020611,-0.000414,0.487935,0.052601,-0.014263,0.622427,0.017311,0.037511,0.432601,0.051764,0.141254,0.455974,0.043724,0.286602,0.534602,-0.177941,0.189785,0.653735,-0.363023,-0.037912,0.432692,0.046043,-0.13769,0.460124,0.020245,-0.247056,0.541896,-0.220164,-0.182741,0.690245,-0.398146,0.094652,-0.000948,0.001184,0.156899,-0.466336,0.082766,0.196622,-0.788631,0.199118,-0.094652,0.000948,-0.001184,-0.185134,-0.465968,0.029114,-0.259058,-0.785571,0.135786
